"","(Intercept)","Epoch2-1","Epoch3-2","Epoch4-3","Epoch5-4","Probability1","Session1","Epoch2-1:Probability1","Epoch3-2:Probability1","Epoch4-3:Probability1","Epoch5-4:Probability1","Epoch2-1:Session1","Epoch3-2:Session1","Epoch4-3:Session1","Epoch5-4:Session1","Probability1:Session1","Epoch2-1:Probability1:Session1","Epoch3-2:Probability1:Session1","Epoch4-3:Probability1:Session1","Epoch5-4:Probability1:Session1"
"P001G01S01",-0.726442795392624,-0.367468106925294,1.50482283147227,-0.468631431180831,-0.658603494642823,0.0829214698756768,-0.244265264456609,-0.557209804362592,2.65238203366912,-1.9023182701469,0.10526715863295,-1.15021561506021,1.5472280140259,-1.86181050525629,1.14744708071382,-1.17762655073325,-0.811915111270534,1.26480531286321,-2.07904964472912,1.23607075568643
"P002G01S02",0.407019389645062,0.520353299931382,0.595014705409309,-2.07278030937388,1.980918410871,-0.642791008498958,0.518746812650022,-1.14454018398683,1.4879152058162,-1.09631742872338,0.319239301269932,-0.0126789678453037,2.73335637658024,-2.89002361809403,0.730629520935899,1.00254423080609,-1.80555404533523,2.55184040121272,-2.0744393053615,-0.130375965042037
"P003G02S01",-0.557762279889159,-0.159748933906719,0.461964276568914,-0.216309272762789,-0.28878091375344,0.0931299015909223,-0.835097914592249,0.733871304737495,0.149410692657104,-0.45396861300936,0.771455004349487,0.410370981191834,1.34767166719531,-0.856474402723394,0.475534986412669,0.75340510140205,-1.0005125836484,1.1287220475631,-1.57106964179669,0.766792866639876
"P004G02S02",0.99936668578847,-0.283258314985948,-0.633801986492762,1.53679254247604,-1.33994200019463,-2.12997163520201,1.21944476078131,-0.78931891804499,0.255966632134891,1.11091607914075,-0.120914171470505,0.966292137797871,-1.43964154203638,0.450878334622644,-0.708187621570761,-0.0690336519307253,1.28261057844165,-2.81318664509995,0.0886214819055639,0.406874562033451
"P005G01S01",-0.39480522479202,-2.68397812480582,-0.556603629099643,0.785171121917636,-1.44967177049222,-1.10834808484217,1.42032411729943,0.290148632871514,-0.367988665751693,0.189502642246133,-1.32989523455563,0.764033565761367,-0.816046240894845,-0.12295549019918,0.417978478588538,-0.182928618053934,0.343692553885657,0.32418344195852,0.212310377166618,-0.196935043458304
"P006G01S02",-0.451314366855081,0.0283575654534415,0.644663839586924,-1.27728667641988,-0.0120053351465799,-0.210995370936783,-0.73792201211024,-0.57137938614391,1.09771331244591,-1.22306288385061,-0.0312977317965264,-0.0680744478185185,1.10675012131444,-0.921916276631594,0.758337258925323,0.0580616941971862,0.668566281521934,0.139697413856335,-0.826340579021889,0.0698350782674284
"P007G02S01",1.70797087050712,0.20564016224694,1.08185924797462,0.240395502973901,-0.243874045117085,-0.0758631095423725,-1.09084203206263,-1.15182963602546,0.588022791481755,-0.12032818961218,1.38770736330995,2.26976877398684,-1.46691557554131,-0.695041472521478,2.1552465544657,0.127730227939265,2.35854873522739,-1.64541880783494,-0.0974633708462887,1.09537082600912
"P008G02S02",-0.149867300684769,0.633755615734655,-0.115760457237141,-0.82231846198826,0.129902134032676,0.143443435206161,-1.03881893943697,1.74267338270074,-0.0598094288262243,-0.0275827967293377,-0.564737063830651,-0.655158507946458,0.480408504958147,1.36641844529641,-0.994160284579603,0.553707146038114,-0.301717034311529,0.16182879131527,1.34817460911208,-0.993329863250275
"P009G01S01",-1.37227440104725,-0.218653018427392,0.912854205670403,0.378762486978414,0.280016667799271,-0.459190660045502,-0.601770749835428,-0.751584557167943,0.592712938894073,-0.0805293902159407,0.035963754029444,0.527750949938783,0.171705403781094,0.235607474636891,0.220885226776558,0.542593388730905,-0.350204879024143,0.0286826219553363,1.48687790781077,-1.41300301808239
"P010G01S02",-0.304096208585243,0.61471072911209,-0.784038402882282,1.11148338567648,0.0495432738895787,0.474228374065739,-0.23465380961888,-0.589001379413217,1.30587028267051,-0.794081587893099,0.711847488896039,-0.39214638930081,-0.260739542994051,-0.132122716665654,0.735844241754444,0.252552743455705,0.00790630746679429,-0.565184341419876,2.1634931115101,-0.291216105738787
"P011G02S01",-1.65393777368816,0.868912321732425,-1.39825632445512,0.0374692624360784,0.705235351824191,-0.377429393789971,-2.52786903629389,0.973067050514742,-1.94220665936292,0.602014900187765,1.5981957651,1.06832942560292,-1.27468482703566,1.67302089671009,-0.396937453872556,-0.3297544617395,0.792163607000804,-0.13114426816583,-0.569135343540027,-0.461598411048892
"P012G02S02",0.0199869112045269,-0.336638995441127,2.72034989900071,-0.893017495043803,-0.42643123325475,-1.39930259235039,0.943026134544286,-1.55717826525373,1.85784112778685,-1.190362912378,-0.894971601903314,-1.06091626130429,-1.53363530992502,1.56060401385973,0.81023539629834,0.232297336436992,-0.675144876219615,-0.835469977181221,1.17703905439771,0.312681927827492
"P014G01S02",0.174808232255886,-0.53547154143791,1.01313195550312,-0.540366762696859,-0.556711664179265,-0.387459031150719,-1.2965495589802,-1.0295053087149,0.54829189407624,0.227165523703012,-0.235971066928219,-0.84738194710216,-0.631109449916004,1.25848823800212,-1.31755824895206,-0.354526066898885,-0.901140712777423,-0.476940538553539,0.796797036246583,-1.50844206367731
"P015G02S01",-0.572240166840831,0.623724380014693,0.647449810243967,0.452770202603979,-0.000306410737705319,0.325767085415505,-0.213883810577144,0.518952498099959,-0.352297673588467,0.555811319152346,-0.307516996618962,1.18827855989752,-1.41581608572494,0.404222430835528,0.413429401439053,-0.645023361204296,1.2822890987935,-2.19262020379064,1.11265458626632,0.655863852145796
