Interval_stimulus,Participant,RT,Session,date,key_resp.keys,key_resp.rt,Trial
9.591446474,LWM92483,0.01502,1,2020-06-12_18h40.50.160,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.654994999989867,2.835974999994505,3.143935000000056,3.3016049999860115,3.489049999974668,3.6817799999844283,3.8926599999540485,4.1014049999648705,4.274760000000242,4.4796949999872595,4.677909999969415,4.867644999991171,5.065869999991264,5.686549999983981,5.863899999996647,6.061674999946263,6.283919999958016,6.4786999999778345,6.673944999987725,6.875644999963697,7.08498999994481,7.282849999959581,7.48679999995511,7.673139999969862,7.841299999970943,8.029524999961723,8.225944999954663,8.418389999947976,8.603864999953657,8.817894999985583,9.002199999988079,9.18785999994725,9.407834999961779]",44
7.923015135,LWM92483,0.059085,1,2020-06-12_18h40.50.160,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.6040700000012293,1.7840350000187755,1.976085000031162,2.150270000041928,2.3410100000328384,2.5080099999904633,2.9842749999952503,3.064089999999851,3.244070000015199,3.3590800000238232,3.5150049999938346,3.6400199999916367,3.7940550000057556,3.923990000039339,4.068230000033509,4.202930000028573,4.353304999996908,4.503000000026077,4.620985000045039,4.8051850000047125,4.909734999993816,5.085000000020955,5.208265000022948,5.362070000031963,5.4932300000218675,5.635074999998324,5.768015000037849,5.935029999993276,6.050975000020117,6.212040000013076,6.325070000020787,6.5091949999914505,6.612495000008494,6.957025000010617,7.087014999997336,7.2381700000260025,7.4031250000116415,7.536989999993239,7.696855000045616,7.85099500004435]",45
5.379537584,MM57769,0.364665,2,2020-05-25_20h20.58.926,,,0
6.214216931,MM57769,0.250995,2,2020-05-25_20h20.58.926,,,1
8.665653977,MM57769,0.226765,2,2020-05-25_20h20.58.926,,,2
8.954868683,MM57769,0.217955,2,2020-05-25_20h20.58.926,,,3
9.209584725,MM57769,0.232025,2,2020-05-25_20h20.58.926,,,4
4.618142931,MM57769,0.30516,2,2020-05-25_20h20.58.926,,,5
5.317746165,MM57769,0.23685,2,2020-05-25_20h20.58.926,,,6
9.088694101,MM57769,0.26932,2,2020-05-25_20h20.58.926,,,7
3.236850923,MM57769,0.405405,2,2020-05-25_20h20.58.926,,,8
9.134183193,MM57769,0.252505,2,2020-05-25_20h20.58.926,,,9
6.371875251,MM57769,0.27193,2,2020-05-25_20h20.58.926,,,10
8.059817843,MM57769,0.236405,2,2020-05-25_20h20.58.926,,,11
5.685764412,MM57769,0.266955,2,2020-05-25_20h20.58.926,,,12
3.721705973,MM57769,0.272215,2,2020-05-25_20h20.58.926,,,13
8.6661597,MM57769,0.260265,2,2020-05-25_20h20.58.926,,,14
3.493557283,MM57769,0.25141,2,2020-05-25_20h20.58.926,,,15
5.566251892,MM57769,0.285305,2,2020-05-25_20h20.58.926,,,16
3.234946201,MM57769,0.28199,2,2020-05-25_20h20.58.926,,,17
5.856803545,MM57769,0.267285,2,2020-05-25_20h20.58.926,,,18
4.582938329,MM57769,0.24773,2,2020-05-25_20h20.58.926,,,19
8.677905992,MM57769,0.28648,2,2020-05-25_20h20.58.926,,,20
4.494604415,MM57769,0.343245,2,2020-05-25_20h20.58.926,,,21
3.109765945,MM57769,0.26821,2,2020-05-25_20h20.58.926,,,22
9.443866471,MM57769,0.235405,2,2020-05-25_20h20.58.926,,,23
7.975477423,MM57769,0.36047,2,2020-05-25_20h20.58.926,,,24
8.899480975,MM57769,0.199325,2,2020-05-25_20h20.58.926,,,25
8.799466226,MM57769,0.21935,2,2020-05-25_20h20.58.926,,,26
3.633489128,MM57769,0.3549,2,2020-05-25_20h20.58.926,,,27
9.52738992,MM57769,0.288385,2,2020-05-25_20h20.58.926,,,28
9.719188044,MM57769,0.231995,2,2020-05-25_20h20.58.926,,,29
8.842101283,MM57769,0.273415,2,2020-05-25_20h20.58.926,"[""space"",""space""]","[6.1543499999679625,8.416590000037104]",30
4.826478517,MM57769,0.293455,2,2020-05-25_20h20.58.926,,,31
3.121384614,MM57769,0.31585,2,2020-05-25_20h20.58.926,,,32
4.964209609,MM57769,0.25367,2,2020-05-25_20h20.58.926,,,33
5.459065273,MM57769,0.25455,2,2020-05-25_20h20.58.926,,,34
6.740319781,MM57769,0.20522,2,2020-05-25_20h20.58.926,,,35
2.14663932,MM57769,0.315575,2,2020-05-25_20h20.58.926,,,36
8.823611334,MM57769,0.249095,2,2020-05-25_20h20.58.926,,,37
3.219215537,MM57769,0.28228,2,2020-05-25_20h20.58.926,,,38
7.889334696,MM57769,0.235285,2,2020-05-25_20h20.58.926,,,39
7.02220362,MA25059,0.652895,1,2020-06-15_13h08.14.903,,,0
6.135523326,MA25059,0.556455,1,2020-06-15_13h08.14.903,,,1
7.448081415,MA25059,0.368575,1,2020-06-15_13h08.14.903,,,2
2.66830943,MA25059,0.52021,1,2020-06-15_13h08.14.903,,,3
5.42711423,MA25059,0.560705,1,2020-06-15_13h08.14.903,,,4
6.470898982,MA25059,0.34891,1,2020-06-15_13h08.14.903,,,5
8.328546862,MA25059,0.42395,1,2020-06-15_13h08.14.903,,,6
8.236147508,MA25059,2.03108,1,2020-06-15_13h08.14.903,,,7
9.403654328,MA25059,0.438685,1,2020-06-15_13h08.14.903,,,8
8.246116768,MA25059,0.56936,1,2020-06-15_13h08.14.903,,,9
5.846632333,MA25059,0.378775,1,2020-06-15_13h08.14.903,"[""space""]",[2.5709050000004936],10
3.185199693,MA25059,0.57261,1,2020-06-15_13h08.14.903,,,11
2.763548937,MA25059,0.422335,1,2020-06-15_13h08.14.903,,,12
8.017691788,MA25059,0.49716,1,2020-06-15_13h08.14.903,,,13
9.099423694,MA25059,0.47857,1,2020-06-15_13h08.14.903,"[""space""]",[3.3291000000026543],14
6.40261826,MA25059,0.43518,1,2020-06-15_13h08.14.903,,,15
9.242495889,MA25059,0.52851,1,2020-06-15_13h08.14.903,,,16
4.309999303,MA25059,0.574935,1,2020-06-15_13h08.14.903,"[""space""]",[3.406600000002072],17
8.908421069,MA25059,0.52454,1,2020-06-15_13h08.14.903,,,18
7.346186883,MA25059,0.58545,1,2020-06-15_13h08.14.903,,,19
8.532105841,MA25059,0.45417,1,2020-06-15_13h08.14.903,,,20
4.469275035,MA25059,0.481025,1,2020-06-15_13h08.14.903,,,21
4.432947758,MA25059,0.42275,1,2020-06-15_13h08.14.903,,,22
7.712057258,MA25059,0.50154,1,2020-06-15_13h08.14.903,,,23
6.064385663,MA25059,0.37026,1,2020-06-15_13h08.14.903,,,24
6.286051263,MA25059,0.465835,1,2020-06-15_13h08.14.903,"[""space""]",[0.9785850000043865],25
9.116817286,MA25059,0.651655,1,2020-06-15_13h08.14.903,"[""space""]",[5.196315000008326],26
7.195697933,MA25059,0.44723,1,2020-06-15_13h08.14.903,"[""space""]",[1.1949099999910686],27
4.75010187,MA25059,0.4839,1,2020-06-15_13h08.14.903,,,28
8.937301027,MA25059,0.44686,1,2020-06-15_13h08.14.903,"[""space""]",[2.5288950000103796],29
3.770750176,MA25059,0.440905,1,2020-06-15_13h08.14.903,"[""space""]",[0.6217750000068918],30
8.29420663,MA25059,0.674305,1,2020-06-15_13h08.14.903,,,31
2.730731981,MA25059,0.462025,1,2020-06-15_13h08.14.903,,,32
2.904449486,MA25059,0.637225,1,2020-06-15_13h08.14.903,"[""space""]",[2.847315000006347],33
2.663500161,MA25059,0.44932,1,2020-06-15_13h08.14.903,,,34
4.125551345,MA25059,0.44779,1,2020-06-15_13h08.14.903,,,35
3.657492364,MA25059,0.416725,1,2020-06-15_13h08.14.903,,,36
8.817701197,MA25059,0.444115,1,2020-06-15_13h08.14.903,,,37
3.250263168,MA25059,0.4191,1,2020-06-15_13h08.14.903,,,38
3.519281261,MA25059,0.486525,2,2020-06-22_08h42.33.250,,,0
9.789820712,MA25059,0.482165,2,2020-06-22_08h42.33.250,,,1
3.036674112,MA25059,0.41903,2,2020-06-22_08h42.33.250,,,2
9.434013253,MA25059,0.42349,2,2020-06-22_08h42.33.250,"[""space""]",[4.546900000015739],3
7.203512537,MA25059,0.53686,2,2020-06-22_08h42.33.250,"[""space""]",[4.2959699999773875],4
3.389207803,MA25059,0.560015,2,2020-06-22_08h42.33.250,,,5
6.048553972,MA25059,0.513505,2,2020-06-22_08h42.33.250,"[""space""]",[2.1746900000143796],6
2.399544736,MA25059,0.747935,2,2020-06-22_08h42.33.250,,,7
8.547219316,MA25059,0.470955,2,2020-06-22_08h42.33.250,"[""space""]",[8.109250000037719],8
2.974363858,MA25059,0.47412,2,2020-06-22_08h42.33.250,,,9
8.100406694,MA25059,0.461275,2,2020-06-22_08h42.33.250,"[""space""]",[6.332350000040606],10
7.363196356,MA25059,0.423685,2,2020-06-22_08h42.33.250,,,11
6.052759105,MA25059,0.467295,2,2020-06-22_08h42.33.250,,,12
2.261821933,MA25059,0.599935,2,2020-06-22_08h42.33.250,,,13
6.545620339,MA25059,0.383965,2,2020-06-22_08h42.33.250,"[""space""]",[2.0040700000245124],14
9.060992534,MA25059,0.43359,2,2020-06-22_08h42.33.250,"[""space""]",[7.630059999995865],15
6.381007423,MA25059,0.51538,2,2020-06-22_08h42.33.250,,,16
4.732075951,MA25059,0.49546,2,2020-06-22_08h42.33.250,,,17
7.501998584,MA25059,0.42301,2,2020-06-22_08h42.33.250,,,18
9.356615372,MA25059,0.391055,2,2020-06-22_08h42.33.250,,,19
6.183086335,MA25059,0.481265,2,2020-06-22_08h42.33.250,,,20
3.453791229,MA25059,0.539435,2,2020-06-22_08h42.33.250,,,21
9.767606408,MA25059,0.433095,2,2020-06-22_08h42.33.250,,,22
7.396658102,MA25059,0.463335,2,2020-06-22_08h42.33.250,,,23
2.999228256,MA25059,0.43867,2,2020-06-22_08h42.33.250,,,24
6.243244935,MA25059,0.45046,2,2020-06-22_08h42.33.250,,,25
3.47092903,MA25059,0.436035,2,2020-06-22_08h42.33.250,,,26
6.520261554,MA25059,1.630265,2,2020-06-22_08h42.33.250,"[""N/A""]",[6.222160000004806],27
2.802576881,MA25059,0.362195,2,2020-06-22_08h42.33.250,,,28
2.522379056,MA25059,0.51046,2,2020-06-22_08h42.33.250,"[""space""]",[0.7988100000075065],29
4.164216783,MA25059,0.43574,2,2020-06-22_08h42.33.250,,,30
4.847352682,MA25059,0.43816,2,2020-06-22_08h42.33.250,,,31
8.418461997,MA25059,0.332145,2,2020-06-22_08h42.33.250,,,32
3.559216677,MA25059,0.51048,2,2020-06-22_08h42.33.250,,,33
2.849377392,MA25059,0.406065,2,2020-06-22_08h42.33.250,,,34
7.779521491,MA25059,0.525725,2,2020-06-22_08h42.33.250,,,35
9.354655088,MA25059,0.456755,2,2020-06-22_08h42.33.250,,,36
8.258210126,MA25059,0.456085,2,2020-06-22_08h42.33.250,,,37
8.334194305,MA25059,0.10545,2,2020-06-22_08h42.33.250,,,38
9.490277466,MA25059,0.54823,2,2020-06-22_08h42.33.250,,,39
6.343839713,MC27049,0.25198,1,2020-05-19_12h54.57.411,,,0
4.009353572,MC27049,0.254025,1,2020-05-19_12h54.57.411,,,1
8.951455571,MC27049,0.069285,1,2020-05-19_12h54.57.411,"[""space"",""space"",""space"",""space""]","[4.168174999998882,7.180995000060648,8.432900000014342,8.78046500007622]",2
7.63968985,MC27049,0.23558,1,2020-05-19_12h54.57.411,,,3
6.965861881,MC27049,0.253455,1,2020-05-19_12h54.57.411,"[""space"",""space"",""space"",""space""]","[3.360534999985248,4.0893749999813735,5.7821550000226125,6.448575000045821]",4
4.683902985,MC27049,0.239535,1,2020-05-19_12h54.57.411,"[""space"",""space""]","[3.4498799999710172,3.9001149999676272]",5
5.295704158,MC27049,0.33637,1,2020-05-19_12h54.57.411,"[""space"",""space"",""space"",""space"",""space"",""space""]","[2.6759999999776483,2.9723900000099093,3.234889999963343,3.582014999934472,3.8984049999853596,4.89027500001248]",6
2.72994135,MC27049,0.33984,1,2020-05-19_12h54.57.411,,,7
6.072677271,MC27049,0.301965,1,2020-05-19_12h54.57.411,"[""space"",""space""]","[5.673715000040829,6.0211200000485405]",8
8.983975556,MC27049,0.23817,1,2020-05-19_12h54.57.411,"[""space"",""space"",""space""]","[6.153730000020005,6.909635000047274,8.031659999978729]",9
7.614376713,MC27049,0.255045,1,2020-05-19_12h54.57.411,,,10
2.986695608,MC27049,0.318945,1,2020-05-19_12h54.57.411,,,11
2.995179444,MC27049,0.28687,1,2020-05-19_12h54.57.411,,,12
3.845124394,MC27049,0.239585,1,2020-05-19_12h54.57.411,,,13
6.232045446,MC27049,0.23712,1,2020-05-19_12h54.57.411,,,14
9.16500155,MC27049,0.00296,1,2020-05-19_12h54.57.411,"[""space"",""space"",""space"",""space""]","[7.584019999951124,7.999865000019781,8.465145000023767,8.809230000013486]",15
5.866390518,MC27049,0.285555,1,2020-05-19_12h54.57.411,,,16
6.936739803,MC27049,0.352915,1,2020-05-19_12h54.57.411,,,17
9.548834391,MC27049,0.23678,1,2020-05-19_12h54.57.411,"[""space""]",[8.152295000036247],18
5.010217726,MC27049,0.335575,1,2020-05-19_12h54.57.411,,,19
7.715667783,MC27049,0.253685,1,2020-05-19_12h54.57.411,,,20
5.721207069,MC27049,0.536215,1,2020-05-19_12h54.57.411,,,21
6.952878199,MC27049,0.27396,1,2020-05-19_12h54.57.411,,,22
8.601079003,MC27049,0.2705,1,2020-05-19_12h54.57.411,"[""space"",""space""]","[7.30258000001777,7.692750000045635]",23
5.084497728,MC27049,0.291345,1,2020-05-19_12h54.57.411,,,24
5.263751584,MC27049,0.28867,1,2020-05-19_12h54.57.411,,,25
9.897525777,MC27049,0.038535,1,2020-05-19_12h54.57.411,"[""space""]",[8.782095000031404],26
4.306236453,MC27049,0.32046,1,2020-05-19_12h54.57.411,,,27
5.237063096,MC27049,0.253765,1,2020-05-19_12h54.57.411,,,28
9.810994472,MC27049,0.219815,1,2020-05-19_12h54.57.411,,,29
7.865036006,MC27049,0.240215,1,2020-05-19_12h54.57.411,,,30
6.65091853,MC27049,0.30244,1,2020-05-19_12h54.57.411,"[""space"",""space"",""space""]","[5.348755000042729,5.858765000011772,6.424110000021756]",31
7.255725069,MC27049,0.555395,1,2020-05-19_12h54.57.411,"[""space"",""space"",""space"",""space"",""space""]","[3.9850050000241026,4.7445199999492615,5.3187449999386445,5.844354999950156,7.0250499999383464]",32
2.195363498,MC27049,0.719185,1,2020-05-19_12h54.57.411,,,33
8.120179398,MC27049,0.404195,1,2020-05-19_12h54.57.411,"[""space""]",[7.8320300000486895],34
4.529952532,MC27049,0.42037,1,2020-05-19_12h54.57.411,,,35
9.591178422,MC27049,0.246755,1,2020-05-19_12h54.57.411,,,36
2.767362234,MC27049,0.40356,1,2020-05-19_12h54.57.411,,,37
5.925579843,MC27049,0.237075,1,2020-05-19_12h54.57.411,,,38
8.040873929,MC27049,0.204165,1,2020-05-19_12h54.57.411,"[""space""]",[5.398119999910705],39
4.668739756,MC69662,0.355,1,2020-06-16_19h50.26.002,,,0
3.104318106,MC69662,0.258,1,2020-06-16_19h50.26.002,,,1
9.834760479,MC69662,0.307,1,2020-06-16_19h50.26.002,,,2
5.634106294,MC69662,0.258,1,2020-06-16_19h50.26.002,,,3
9.862587203,MC69662,1.115,1,2020-06-16_19h50.26.002,,,4
7.815176327,MC69662,0.322,1,2020-06-16_19h50.26.002,,,5
9.97020496,MC69662,0.322,1,2020-06-16_19h50.26.002,,,6
7.329899063,MC69662,0.291,1,2020-06-16_19h50.26.002,,,7
5.338326827,MC69662,0.306,1,2020-06-16_19h50.26.002,,,8
8.73270304,MC69662,0.273,1,2020-06-16_19h50.26.002,,,9
2.314168304,MC69662,0.374,1,2020-06-16_19h50.26.002,,,10
5.080625071,MC69662,0.339,1,2020-06-16_19h50.26.002,,,11
9.858867371,MC69662,0.312,1,2020-06-16_19h50.26.002,,,12
9.80671437,MC69662,0.256,1,2020-06-16_19h50.26.002,,,13
9.362816937,MC69662,0.307,1,2020-06-16_19h50.26.002,,,14
8.677725176,MC69662,0.309,1,2020-06-16_19h50.26.002,,,15
2.118967116,MC69662,0.409,1,2020-06-16_19h50.26.002,,,16
3.284513478,MC69662,0.329,1,2020-06-16_19h50.26.002,,,17
7.739494785,MC69662,0.34,1,2020-06-16_19h50.26.002,,,18
7.655452776,MC69662,0.291,1,2020-06-16_19h50.26.002,,,19
7.774585709,MC69662,0.291,1,2020-06-16_19h50.26.002,,,20
9.671471556,MC69662,0.275,1,2020-06-16_19h50.26.002,,,21
8.324292251,MC69662,0.308,1,2020-06-16_19h50.26.002,,,22
3.134576577,MC69662,0.325,1,2020-06-16_19h50.26.002,,,23
3.755794151,MC69662,0.292,1,2020-06-16_19h50.26.002,,,24
8.157015149,MC69662,0.291,1,2020-06-16_19h50.26.002,,,25
5.587042557,MC69662,0.26,1,2020-06-16_19h50.26.002,,,26
5.381000139,MC69662,0.266,1,2020-06-16_19h50.26.002,,,27
9.718901486,MC69662,0.324,1,2020-06-16_19h50.26.002,,,28
6.892895233,MC69662,0.257,1,2020-06-16_19h50.26.002,,,29
5.924193698,MC69662,0.323,1,2020-06-16_19h50.26.002,,,30
6.630753036,MC69662,0.319,1,2020-06-16_19h50.26.002,,,31
5.574666,MC69662,0.291,1,2020-06-16_19h50.26.002,,,32
7.368488104,MC69662,0.314,1,2020-06-16_19h50.26.002,,,33
4.195452771,MC69662,0.386,1,2020-06-16_19h50.26.002,,,34
6.791827033,MC69662,0.307,1,2020-06-16_19h50.26.002,,,35
6.854171133,MC69662,0.256,1,2020-06-16_19h50.26.002,,,36
2.190889761,MC69662,0.34,1,2020-06-16_19h50.26.002,,,37
2.329590968,MC69662,0.34942,2,2020-06-23_11h28.35.472,,,0
4.349266872,MC69662,0.266075,2,2020-06-23_11h28.35.472,,,1
8.784084802,MC69662,0.248215,2,2020-06-23_11h28.35.472,"[""space""]",[7.190164999978151],2
9.173772459,MC69662,0.282405,2,2020-06-23_11h28.35.472,,,3
4.087983763,MC69662,0.27864,2,2020-06-23_11h28.35.472,,,4
2.866108581,MC69662,0.27865,2,2020-06-23_11h28.35.472,,,5
9.093038987,MC69662,0.26504,2,2020-06-23_11h28.35.472,"[""space""]",[3.0375999999814667],6
3.695754451,MC69662,0.349955,2,2020-06-23_11h28.35.472,,,7
9.713725177,MC69662,0.283725,2,2020-06-23_11h28.35.472,,,8
4.81512203,MC69662,0.286535,2,2020-06-23_11h28.35.472,,,9
7.609882657,MC69662,0.333125,2,2020-06-23_11h28.35.472,,,10
8.361956919,MC69662,0.34795,2,2020-06-23_11h28.35.472,,,11
4.527933061,MC69662,0.386745,2,2020-06-23_11h28.35.472,,,12
7.465613429,MC69662,0.29879,2,2020-06-23_11h28.35.472,,,13
8.314116345,MC69662,0.33493,2,2020-06-23_11h28.35.472,,,14
5.153737498,MC69662,0.3191,2,2020-06-23_11h28.35.472,,,15
9.484809057,MC69662,0.313855,2,2020-06-23_11h28.35.472,,,16
3.607756873,MC69662,0.4202,2,2020-06-23_11h28.35.472,,,17
3.637394503,MC69662,0.28567,2,2020-06-23_11h28.35.472,,,18
8.019085105,MC69662,0.280175,2,2020-06-23_11h28.35.472,,,19
8.874665181,MC69662,0.34886,2,2020-06-23_11h28.35.472,,,20
9.03926402,MC69662,0.31722,2,2020-06-23_11h28.35.472,,,21
3.545945345,MC69662,0.282995,2,2020-06-23_11h28.35.472,,,22
4.572619882,MC69662,0.353505,2,2020-06-23_11h28.35.472,,,23
8.110622183,MC69662,0.32238,2,2020-06-23_11h28.35.472,,,24
6.487794013,MC69662,0.299455,2,2020-06-23_11h28.35.472,,,25
5.503083399,MC69662,0.28048,2,2020-06-23_11h28.35.472,,,26
4.153635658,MC69662,0.32002,2,2020-06-23_11h28.35.472,,,27
7.854008948,MC69662,0.314555,2,2020-06-23_11h28.35.472,,,28
7.365378429,MC69662,0.301155,2,2020-06-23_11h28.35.472,,,29
6.206597818,MC69662,0.283735,2,2020-06-23_11h28.35.472,,,30
4.023818003,MC69662,0.313815,2,2020-06-23_11h28.35.472,,,31
4.503301331,MC69662,0.31453,2,2020-06-23_11h28.35.472,,,32
7.65910476,MC69662,0.29923,2,2020-06-23_11h28.35.472,,,33
6.974369292,MC69662,0.330515,2,2020-06-23_11h28.35.472,,,34
6.255239385,MC69662,0.31457,2,2020-06-23_11h28.35.472,,,35
3.868220548,MC69662,0.35263,2,2020-06-23_11h28.35.472,,,36
7.207433439,MC69662,0.332365,2,2020-06-23_11h28.35.472,,,37
6.00979503,MC69662,0.330385,2,2020-06-23_11h28.35.472,,,38
4.630307505,MC69662,0.31245,2,2020-06-23_11h28.35.472,,,39
6.045437805,MC86247,39.4478,1,2020-05-15_14h40.37.087,,,0
6.22876811,MC86247,2.5942,1,2020-05-15_14h40.37.087,,,1
8.231862569,MC86247,1.3159,1,2020-05-15_14h40.37.087,,,2
8.953628899,MC86247,0.79,1,2020-05-15_14h40.37.087,,,3
6.076381179,MC86247,0.6735,1,2020-05-15_14h40.37.087,,,4
7.816290637,MC86247,0.6786,1,2020-05-15_14h40.37.087,,,5
8.376296859,MC86247,0.6788,1,2020-05-15_14h40.37.087,,,6
9.269104822,MC86247,1.973,1,2020-05-15_14h40.37.087,,,7
8.934408207,MC86247,2.9556,1,2020-05-15_14h40.37.087,,,8
5.46854415,MC86247,1.0744,1,2020-05-15_14h40.37.087,,,9
3.344146996,MC86247,0.8228,1,2020-05-15_14h40.37.087,,,10
7.373627372,MC86247,2.0803,1,2020-05-15_14h40.37.087,,,11
8.573569866,MC86247,0.8231,1,2020-05-15_14h40.37.087,,,12
3.424507933,MC86247,0.8241,1,2020-05-15_14h40.37.087,,,13
8.303723837,MC86247,3.3667,1,2020-05-15_14h40.37.087,,,14
9.693105765,MC86247,1.0823,1,2020-05-15_14h40.37.087,,,15
8.199912681,MC86247,0.956,1,2020-05-15_14h40.37.087,,,16
2.156123615,MC86247,0.9522,1,2020-05-15_14h40.37.087,,,17
2.968691975,MC86247,1.8375,1,2020-05-15_14h40.37.087,,,18
8.789692724,MC86247,1.4798,1,2020-05-15_14h40.37.087,,,19
9.500965146,MC86247,2.8514,1,2020-05-15_14h40.37.087,,,20
2.870488458,MC86247,0.9594,1,2020-05-15_14h40.37.087,,,21
8.518143122,MC86247,1.8875,1,2020-05-15_14h40.37.087,,,22
9.937373939,MC86247,0.9574,1,2020-05-15_14h40.37.087,,,23
7.993551938,MC86247,1.7187,1,2020-05-15_14h40.37.087,,,24
2.240775429,MC86247,1.0838,1,2020-05-15_14h40.37.087,,,25
5.564111575,MC86247,0.704,1,2020-05-15_14h40.37.087,,,26
8.059694344,MC86247,1.6023,1,2020-05-15_14h40.37.087,,,27
8.851228646,MC86247,1.252015,2,2020-05-22_22h34.37.920,,,0
4.304384194,MC86247,0.47951,2,2020-05-22_22h34.37.920,,,1
6.101057484,MC86247,0.406945,2,2020-05-22_22h34.37.920,,,2
3.136217946,MC86247,0.511905,2,2020-05-22_22h34.37.920,,,3
5.45109104,MC86247,0.313385,2,2020-05-22_22h34.37.920,,,4
8.467756956,MC86247,0.304805,2,2020-05-22_22h34.37.920,,,5
4.09877677,MC86247,0.38487,2,2020-05-22_22h34.37.920,,,6
6.616016199,MC86247,0.279605,2,2020-05-22_22h34.37.920,,,7
7.070922206,MC86247,0.289665,2,2020-05-22_22h34.37.920,,,8
6.554647457,MC86247,0.294625,2,2020-05-22_22h34.37.920,,,9
5.19135118,MC86247,0.301045,2,2020-05-22_22h34.37.920,,,10
8.927384749,MC86247,0.290705,2,2020-05-22_22h34.37.920,,,11
7.302558464,MC86247,0.273805,2,2020-05-22_22h34.37.920,,,12
5.21636043,MC86247,0.301725,2,2020-05-22_22h34.37.920,,,13
8.165365545,MC86247,0.290815,2,2020-05-22_22h34.37.920,,,14
3.475719557,MC86247,0.300775,2,2020-05-22_22h34.37.920,,,15
9.969195111,MC86247,0.27975,2,2020-05-22_22h34.37.920,,,16
2.479951292,MC86247,0.375835,2,2020-05-22_22h34.37.920,,,17
3.439776025,MC86247,0.3194,2,2020-05-22_22h34.37.920,,,18
3.876835286,MC86247,0.34377,2,2020-05-22_22h34.37.920,,,19
9.101764243,MC86247,0.244985,2,2020-05-22_22h34.37.920,,,20
2.671927339,MC86247,0.268135,2,2020-05-22_22h34.37.920,,,21
6.652146845,MC86247,0.267605,2,2020-05-22_22h34.37.920,,,22
7.005971846,MC86247,0.287185,2,2020-05-22_22h34.37.920,,,23
5.886387016,MC86247,0.255525,2,2020-05-22_22h34.37.920,,,24
3.859244824,MC86247,0.378215,2,2020-05-22_22h34.37.920,,,25
2.580879235,MC86247,0.3236,2,2020-05-22_22h34.37.920,,,26
5.007691469,MC86247,0.285805,2,2020-05-22_22h34.37.920,,,27
2.606839226,MC86247,0.370105,2,2020-05-22_22h34.37.920,,,28
4.336422251,MC86247,0.38884,2,2020-05-22_22h34.37.920,,,29
3.019028156,MC86247,0.42054,2,2020-05-22_22h34.37.920,,,30
9.161287236,MC86247,0.292505,2,2020-05-22_22h34.37.920,,,31
5.565848062,MC86247,0.2844,2,2020-05-22_22h34.37.920,,,32
6.842927515,MC86247,0.30024,2,2020-05-22_22h34.37.920,,,33
7.321905471,MC86247,0.33446,2,2020-05-22_22h34.37.920,,,34
4.814975498,MC86247,0.275995,2,2020-05-22_22h34.37.920,,,35
7.487116333,MC86247,0.286945,2,2020-05-22_22h34.37.920,,,36
4.453888819,MC86247,0.35911,2,2020-05-22_22h34.37.920,,,37
4.43243601,MC86247,0.40093,2,2020-05-22_22h34.37.920,,,38
3.6787594,MC86247,0.346565,2,2020-05-22_22h34.37.920,,,39
6.385763269,MC86247,0.24451,2,2020-05-22_22h34.37.920,,,40
9.070739539,MC86247,0.2677,2,2020-05-22_22h34.37.920,,,41
6.033766932,MC86247,0.305935,2,2020-05-22_22h34.37.920,,,42
6.900052553,MD19148,0.312985,1,2020-05-13_20h14.39.952,,,0
2.186892023,MD19148,0.30171,1,2020-05-13_20h14.39.952,,,1
6.732506972,MD19148,0.30195,1,2020-05-13_20h14.39.952,,,2
2.310583856,MD19148,0.318055,1,2020-05-13_20h14.39.952,,,3
5.50400544,MD19148,0.26815,1,2020-05-13_20h14.39.952,,,4
2.687360536,MD19148,0.31803,1,2020-05-13_20h14.39.952,,,5
6.020192554,MD19148,0.25184,1,2020-05-13_20h14.39.952,,,6
9.3397335,MD19148,0.322045,1,2020-05-13_20h14.39.952,,,7
4.222004303,MD19148,0.356775,1,2020-05-13_20h14.39.952,,,8
5.663089573,MD19148,0.29596,1,2020-05-13_20h14.39.952,,,9
8.851753668,MD19148,0.36805,1,2020-05-13_20h14.39.952,,,10
9.05848581,MD19148,0.267925,1,2020-05-13_20h14.39.952,,,11
2.337564367,MD19148,0.384875,1,2020-05-13_20h14.39.952,,,12
9.325970407,MD19148,0.29212,1,2020-05-13_20h14.39.952,,,13
7.388278979,MD19148,0.31846,1,2020-05-13_20h14.39.952,,,14
2.017199832,MD19148,0.390465,1,2020-05-13_20h14.39.952,,,15
7.405858425,MD19148,0.32551,1,2020-05-13_20h14.39.952,,,16
2.822083367,MD19148,0.318925,1,2020-05-13_20h14.39.952,,,17
3.087309813,MD19148,0.267935,1,2020-05-13_20h14.39.952,,,18
7.024591406,MD19148,0.3035,1,2020-05-13_20h14.39.952,"[""space""]",[4.415580000000773],19
